timestamp,open,high,low,close,volume
2025-02-01T14:00:00+00:00,324.5072,324.5072,323.4128,323.8989,1000062.0
2025-02-01T15:00:00+00:00,323.8989,323.8989,322.7135,323.1986,1000080.0
2025-02-01T16:00:00+00:00,323.1986,323.1986,322.049,322.5329,1000029.0
2025-02-01T17:00:00+00:00,322.5329,322.5329,321.3593,321.8424,1000070.0
2025-02-01T18:00:00+00:00,321.8424,321.8424,320.7061,321.188,1000016.0
2025-02-01T19:00:00+00:00,321.188,321.188,319.9703,320.4516,1000146.0
2025-02-01T20:00:00+00:00,320.4516,320.4516,319.2957,319.7756,1000054.0
2025-02-02T14:00:00+00:00,319.7756,319.7756,318.6407,319.1195,1000025.0
2025-02-02T15:00:00+00:00,319.1195,319.1195,317.9768,318.4546,1000041.0
2025-02-02T16:00:00+00:00,318.4546,318.4546,317.3455,317.8222,1000007.0
2025-02-02T17:00:00+00:00,317.8222,317.8222,316.6874,317.1633,1000036.0
2025-02-02T18:00:00+00:00,317.1633,317.1633,316.1135,316.5887,1000094.0
2025-02-02T19:00:00+00:00,316.5887,316.5887,315.4559,315.9299,1000040.0
2025-02-02T20:00:00+00:00,315.9299,315.9299,314.8143,315.2873,1000017.0
2025-02-03T14:00:00+00:00,315.2873,315.2873,314.1321,314.6043,1000083.0
2025-02-03T15:00:00+00:00,314.6043,314.6043,313.421,313.8923,1000131.0
2025-02-03T16:00:00+00:00,313.8923,313.8923,312.5953,313.0661,1000316.0
2025-02-03T17:00:00+00:00,313.0661,313.0661,312.0519,312.5211,1000129.0
2025-02-03T18:00:00+00:00,312.5211,312.5211,311.2489,311.7176,1000285.0
2025-02-03T19:00:00+00:00,311.7176,311.7176,310.5107,310.9779,1000186.0
2025-02-03T20:00:00+00:00,310.9779,312.0954,310.9779,311.6278,1000044.0
2025-02-04T14:00:00+00:00,311.6278,312.751,311.6278,312.2824,1000050.0
2025-02-04T15:00:00+00:00,312.2824,313.3452,312.2824,312.8757,1000050.0
2025-02-04T16:00:00+00:00,312.8757,313.8145,312.8725,313.3435,1000252.0
2025-02-04T17:00:00+00:00,313.3435,314.4743,313.3435,314.0031,1000052.0
2025-02-04T18:00:00+00:00,314.0031,315.1236,314.0031,314.6515,1000032.0
2025-02-04T19:00:00+00:00,314.6515,315.6431,314.6515,315.1697,1000176.0
2025-02-04T20:00:00+00:00,315.1697,316.3349,315.1697,315.8608,1000096.0
2025-02-05T14:00:00+00:00,315.8608,316.857,315.8608,316.3818,1000175.0
2025-02-05T15:00:00+00:00,316.3818,317.3127,316.36,316.8364,1000281.0
2025-02-05T16:00:00+00:00,316.8364,316.8364,315.7359,316.2103,1000011.0
2025-02-05T17:00:00+00:00,316.2103,316.2103,315.0903,315.5637,1000022.0
2025-02-05T18:00:00+00:00,315.5637,315.5637,314.4761,314.9486,1000025.0
2025-02-05T19:00:00+00:00,314.9486,314.9486,313.7202,314.1923,1000200.0
2025-02-05T20:00:00+00:00,314.1923,314.1923,313.2348,313.7062,1000226.0
2025-02-06T14:00:00+00:00,313.7062,313.7062,312.5617,313.0316,1000075.0
2025-02-06T15:00:00+00:00,313.0316,313.0316,311.8159,312.285,1000192.0
2025-02-06T16:00:00+00:00,312.285,312.285,311.2409,311.7087,1000077.0
2025-02-06T17:00:00+00:00,311.7087,311.7087,310.5909,311.0577,1000044.0
2025-02-06T18:00:00+00:00,311.0577,311.0577,309.995,310.4608,1000040.0
2025-02-06T19:00:00+00:00,310.4608,310.4608,309.3487,309.8135,1000042.0
2025-02-06T20:00:00+00:00,309.8135,309.8135,308.7255,309.1893,1000007.0
2025-02-07T14:00:00+00:00,309.1893,309.1893,308.1269,308.5899,1000030.0
2025-02-07T15:00:00+00:00,308.5899,308.5899,307.4529,307.9151,1000093.0
2025-02-07T16:00:00+00:00,307.9151,307.9151,306.8902,307.3515,1000084.0
2025-02-07T17:00:00+00:00,307.3515,307.3515,306.2405,306.7007,1000058.0
2025-02-07T18:00:00+00:00,306.7007,306.7007,305.4942,305.954,1000217.0
2025-02-07T19:00:00+00:00,305.954,305.954,304.8957,305.3538,1000019.0
2025-02-07T20:00:00+00:00,305.3538,305.3538,304.3535,304.8111,1000111.0
2025-02-08T14:00:00+00:00,304.8111,304.8111,303.7101,304.1666,1000057.0
2025-02-08T15:00:00+00:00,304.1666,304.8839,303.9693,304.4266,1000172.0
2025-02-08T16:00:00+00:00,304.4266,305.3251,304.4096,304.8674,1000123.0
2025-02-08T17:00:00+00:00,304.8674,305.4774,304.5598,305.0186,1000352.0
2025-02-08T18:00:00+00:00,305.0186,305.7175,304.8002,305.2588,1000206.0
2025-02-08T19:00:00+00:00,305.2588,306.0884,305.1715,305.63,1000007.0
2025-02-08T20:00:00+00:00,305.63,306.2901,305.3706,305.8303,1000272.0
2025-02-09T14:00:00+00:00,305.8303,306.6601,305.7414,306.2007,1000005.0
2025-02-09T15:00:00+00:00,306.2007,307.0213,306.1016,306.5615,1000010.0
2025-02-09T16:00:00+00:00,306.5615,307.5008,306.5615,307.0395,1000179.0
2025-02-09T17:00:00+00:00,307.0395,307.7573,306.834,307.2956,1000182.0
2025-02-09T18:00:00+00:00,307.2956,308.0493,307.1256,307.5875,1000125.0
2025-02-09T19:00:00+00:00,307.5875,308.4598,307.5353,307.9976,1000066.0
2025-02-09T20:00:00+00:00,307.9976,308.5283,307.6005,308.0644,1000491.0
2025-02-10T14:00:00+00:00,308.0644,309.2816,308.0644,308.8161,1000620.0
2025-02-10T15:00:00+00:00,308.8161,309.5645,308.6362,309.1003,1000139.0
2025-02-10T16:00:00+00:00,309.1003,309.8456,308.9164,309.381,1000145.0
2025-02-10T17:00:00+00:00,309.381,310.3243,309.381,309.8589,1000172.0
2025-02-10T18:00:00+00:00,309.8589,310.6911,309.7604,310.2257,1000007.0
2025-02-10T19:00:00+00:00,310.2257,310.8441,309.9103,310.3772,1000355.0
2025-02-10T20:00:00+00:00,310.3772,311.2942,310.3608,310.8275,1000125.0
2025-02-11T14:00:00+00:00,310.8275,311.8816,310.8275,311.4132,1000342.0
2025-02-11T15:00:00+00:00,311.4132,312.143,311.2066,311.6748,1000179.0
2025-02-11T16:00:00+00:00,311.6748,312.447,311.5102,311.9786,1000112.0
2025-02-11T17:00:00+00:00,311.9786,312.9437,311.9786,312.4742,1000194.0
2025-02-11T18:00:00+00:00,312.4742,313.0923,312.1517,312.622,1000363.0
2025-02-11T19:00:00+00:00,312.622,313.8769,312.622,313.4066,1000054.0
2025-02-11T20:00:00+00:00,313.4066,314.6457,313.4066,314.1744,1000024.0
2025-02-12T14:00:00+00:00,314.1744,315.348,314.1744,314.8754,1000084.0
2025-02-12T15:00:00+00:00,314.8754,315.9955,314.8754,315.5215,1000174.0
2025-02-12T16:00:00+00:00,315.5215,316.7355,315.5215,316.261,1000028.0
2025-02-12T17:00:00+00:00,316.261,317.4266,316.261,316.9508,1000109.0
2025-02-12T18:00:00+00:00,316.9508,318.268,316.9508,317.7908,1000125.0
2025-02-12T19:00:00+00:00,317.7908,319.0429,317.7908,318.565,1000018.0
2025-02-12T20:00:00+00:00,318.565,319.8713,318.565,319.3918,1000097.0
2025-02-13T14:00:00+00:00,319.3918,320.6494,319.3918,320.1691,1000016.0
2025-02-13T15:00:00+00:00,320.1691,321.4401,320.1691,320.9585,1000032.0
2025-02-13T16:00:00+00:00,320.9585,322.1489,320.9585,321.666,1000097.0
2025-02-13T17:00:00+00:00,321.666,322.9758,321.666,322.4917,1000083.0
2025-02-13T18:00:00+00:00,322.4917,323.8956,322.4917,323.4096,1000223.0
2025-02-13T19:00:00+00:00,323.4096,324.6471,323.4096,324.1607,1000038.0
2025-02-13T20:00:00+00:00,324.1607,325.3783,324.1607,324.8907,1000074.0
2025-02-14T14:00:00+00:00,324.8907,326.1462,324.8907,325.6576,1000019.0
2025-02-14T15:00:00+00:00,325.6576,326.8898,325.6576,326.4,1000060.0
2025-02-14T16:00:00+00:00,326.4,327.6172,326.4,327.1261,1000087.0
2025-02-14T17:00:00+00:00,327.1261,328.4145,327.1261,327.9225,1000017.0
2025-02-14T18:00:00+00:00,327.9225,329.1789,327.9225,328.6857,1000036.0
2025-02-14T19:00:00+00:00,328.6857,330.0879,328.6857,329.5928,1000179.0
2025-02-14T20:00:00+00:00,329.5928,330.8794,329.5928,330.3838,1000000.0
2025-02-15T14:00:00+00:00,330.3838,331.7004,330.3838,331.2035,1000040.0
2025-02-15T15:00:00+00:00,331.2035,332.5758,331.2035,332.0772,1000119.0
2025-02-15T16:00:00+00:00,332.0772,333.3486,332.0772,332.8492,1000037.0
2025-02-15T17:00:00+00:00,332.8492,334.269,332.8492,333.7676,1000179.0
2025-02-15T18:00:00+00:00,333.7676,335.0179,333.7676,334.5159,1000079.0
2025-02-15T19:00:00+00:00,334.5159,335.7544,334.5159,335.2511,1000101.0
2025-02-15T20:00:00+00:00,335.2511,336.5292,335.2511,336.025,1000045.0
2025-02-16T14:00:00+00:00,336.025,337.3271,336.025,336.8218,1000014.0
2025-02-16T15:00:00+00:00,336.8218,338.0192,336.8218,337.5122,1000175.0
2025-02-16T16:00:00+00:00,337.5122,338.8268,337.5122,338.3193,1000004.0
2025-02-16T17:00:00+00:00,338.3193,339.4995,338.3193,338.9902,1000208.0
2025-02-16T18:00:00+00:00,338.9902,340.4323,338.9902,339.9218,1000174.0
2025-02-16T19:00:00+00:00,339.9218,341.2418,339.9218,340.7307,1000010.0
2025-02-16T20:00:00+00:00,340.7307,342.0063,340.7307,341.4938,1000080.0
2025-02-17T14:00:00+00:00,341.4938,342.7496,341.4938,342.2358,1000113.0
2025-02-17T15:00:00+00:00,342.2358,343.539,342.2358,343.0243,1000048.0
2025-02-17T16:00:00+00:00,343.0243,344.3442,343.0243,343.8284,1000027.0
2025-02-17T17:00:00+00:00,343.8284,344.9918,343.8284,344.474,1000261.0
2025-02-17T18:00:00+00:00,344.474,345.661,344.474,345.1423,1000229.0
2025-02-17T19:00:00+00:00,345.1423,346.4575,345.1423,345.9384,1000046.0
2025-02-17T20:00:00+00:00,345.9384,347.1991,345.9384,346.6785,1000130.0
2025-02-18T14:00:00+00:00,346.6785,348.1959,346.6785,347.6734,1000234.0
2025-02-18T15:00:00+00:00,347.6734,349.2298,347.6734,348.7056,1000284.0
2025-02-18T16:00:00+00:00,348.7056,350.0696,348.7056,349.5453,1000004.0
2025-02-18T17:00:00+00:00,349.5453,350.9932,349.5453,350.467,1000118.0
2025-02-18T18:00:00+00:00,350.467,351.6021,350.467,351.0741,1000333.0
2025-02-18T19:00:00+00:00,351.0741,352.5573,351.0741,352.0286,1000159.0
2025-02-18T20:00:00+00:00,352.0286,352.0286,350.7948,351.3218,1000003.0
2025-02-19T14:00:00+00:00,351.3218,351.3218,350.1355,350.6618,1000060.0
2025-02-19T15:00:00+00:00,350.6618,350.6618,349.5747,350.1007,1000200.0
2025-02-19T16:00:00+00:00,350.1007,350.1007,348.6759,349.2009,1000285.0
2025-02-19T17:00:00+00:00,349.2009,349.2009,348.0023,348.5253,1000032.0
2025-02-19T18:00:00+00:00,348.5253,348.5253,347.2103,347.7325,1000137.0
2025-02-19T19:00:00+00:00,347.7325,347.7325,346.5675,347.0885,1000074.0
2025-02-19T20:00:00+00:00,347.0885,347.0885,345.7602,346.2803,1000164.0
2025-02-20T14:00:00+00:00,346.2803,346.2803,345.0263,345.5449,1000061.0
2025-02-20T15:00:00+00:00,345.5449,345.5449,344.3539,344.8713,1000025.0
2025-02-20T16:00:00+00:00,344.8713,344.8713,343.7178,344.2345,1000076.0
2025-02-20T17:00:00+00:00,344.2345,344.2345,343.0371,343.5524,1000009.0
2025-02-20T18:00:00+00:00,343.5524,343.5524,342.2142,342.7291,1000198.0
2025-02-20T19:00:00+00:00,342.7291,342.7291,341.4353,341.9488,1000138.0
2025-02-20T20:00:00+00:00,341.9488,341.9488,340.9031,341.4162,1000221.0
2025-02-21T14:00:00+00:00,341.4162,342.5495,341.4162,342.0364,1000000.0
2025-02-21T15:00:00+00:00,342.0364,343.029,341.9997,342.5143,1000210.0
2025-02-21T16:00:00+00:00,342.5143,343.7246,342.5143,343.2093,1000105.0
2025-02-21T17:00:00+00:00,343.2093,344.3851,343.2093,343.8691,1000052.0
2025-02-21T18:00:00+00:00,343.8691,345.0867,343.8691,344.5694,1000109.0
2025-02-21T19:00:00+00:00,344.5694,345.6848,344.5694,345.1669,1000042.0
2025-02-21T20:00:00+00:00,345.1669,346.3851,345.1669,345.8659,1000103.0
2025-02-22T14:00:00+00:00,345.8659,346.9232,345.8659,346.403,1000132.0
2025-02-22T15:00:00+00:00,346.403,347.6031,346.403,347.0822,1000071.0
2025-02-22T16:00:00+00:00,347.0822,348.1925,347.0822,347.6707,1000061.0
2025-02-22T17:00:00+00:00,347.6707,348.8843,347.6707,348.3614,1000084.0
2025-02-22T18:00:00+00:00,348.3614,349.6066,348.3614,349.0824,1000125.0
2025-02-22T19:00:00+00:00,349.0824,350.1777,349.0824,349.6529,1000091.0
2025-02-22T20:00:00+00:00,349.6529,350.8096,349.6529,350.2841,1000006.0
2025-02-23T14:00:00+00:00,350.2841,351.4508,350.2841,350.9244,1000004.0
2025-02-23T15:00:00+00:00,350.9244,352.195,350.9244,351.6668,1000148.0
2025-02-23T16:00:00+00:00,351.6668,352.8976,351.6668,352.3687,1000088.0
2025-02-23T17:00:00+00:00,352.3687,353.432,352.3687,352.902,1000152.0
2025-02-23T18:00:00+00:00,352.902,354.1146,352.902,353.584,1000057.0
2025-02-23T19:00:00+00:00,353.584,354.8245,353.584,354.2927,1000093.0
2025-02-23T20:00:00+00:00,354.2927,355.6588,354.2927,355.125,1000265.0
2025-02-24T14:00:00+00:00,355.125,356.1559,355.0873,355.6216,1000209.0
2025-02-24T15:00:00+00:00,355.6216,356.7551,355.6216,356.2205,1000067.0
2025-02-24T16:00:00+00:00,356.2205,357.5231,356.2205,356.9869,1000166.0
2025-02-24T17:00:00+00:00,356.9869,358.052,356.978,357.515,1000169.0
2025-02-24T18:00:00+00:00,357.515,358.5956,357.515,358.0579,1000149.0
2025-02-24T19:00:00+00:00,358.0579,359.2936,358.0579,358.7552,1000064.0
2025-02-24T20:00:00+00:00,358.7552,360.0386,358.7552,359.4988,1000127.0
2025-02-25T14:00:00+00:00,359.4988,360.6328,359.4988,360.0923,1000083.0
2025-02-25T15:00:00+00:00,360.0923,361.3371,360.0923,360.7957,1000067.0
2025-02-25T16:00:00+00:00,360.7957,362.0045,360.7957,361.4622,1000014.0
2025-02-25T17:00:00+00:00,361.4622,362.8009,361.4622,362.2567,1000189.0
2025-02-25T18:00:00+00:00,362.2567,363.4595,362.2567,362.9152,1000000.0
2025-02-25T19:00:00+00:00,362.9152,364.2109,362.9152,363.6649,1000123.0
2025-02-25T20:00:00+00:00,363.6649,364.7908,363.6649,364.244,1000112.0
2025-02-26T14:00:00+00:00,364.244,365.4368,364.244,364.8894,1000023.0
2025-02-26T15:00:00+00:00,364.8894,366.0924,364.8894,365.544,1000012.0
2025-02-26T16:00:00+00:00,365.544,366.8628,365.544,366.3127,1000142.0
2025-02-26T17:00:00+00:00,366.3127,367.5827,366.3127,367.0318,1000072.0
2025-02-26T18:00:00+00:00,367.0318,368.182,367.0318,367.6302,1000093.0
2025-02-26T19:00:00+00:00,367.6302,368.9142,367.6302,368.3613,1000085.0
2025-02-26T20:00:00+00:00,368.3613,369.6561,368.3613,369.102,1000096.0
2025-02-27T14:00:00+00:00,369.102,370.3175,369.102,369.7628,1000013.0
2025-02-27T15:00:00+00:00,369.7628,370.967,369.7628,370.4113,1000032.0
2025-02-27T16:00:00+00:00,370.4113,371.6056,370.4113,371.0488,1000048.0
2025-02-27T17:00:00+00:00,371.0488,371.968,370.85,371.409,1000423.0
2025-02-27T18:00:00+00:00,371.409,372.6777,371.409,372.1193,1000047.0
2025-02-27T19:00:00+00:00,372.1193,373.3991,372.1193,372.8396,1000058.0
2025-02-27T20:00:00+00:00,372.8396,373.9171,372.7951,373.3561,1000216.0
2025-02-28T14:00:00+00:00,373.3561,374.7356,373.3561,374.1735,1000185.0
2025-02-28T15:00:00+00:00,374.1735,375.1604,374.0336,374.597,1000343.0
2025-02-28T16:00:00+00:00,374.597,375.7381,374.597,375.1747,1000137.0
2025-02-28T17:00:00+00:00,375.1747,376.3319,375.1747,375.7677,1000118.0
2025-02-28T18:00:00+00:00,375.7677,377.3918,375.7677,376.8243,1000496.0
2025-02-28T19:00:00+00:00,376.8243,377.7758,376.6406,377.2082,1000399.0
2025-02-28T20:00:00+00:00,377.2082,377.2082,376.0673,376.6326,1000070.0
