timestamp,open,high,low,close,volume
2025-04-01T14:00:00+00:00,679.5145,679.5145,677.1738,678.1913,1000026.0
2025-04-01T15:00:00+00:00,678.1913,678.1913,676.1236,677.1412,1000225.0
2025-04-01T16:00:00+00:00,677.1412,677.2889,675.2542,676.2716,1000357.0
2025-04-01T17:00:00+00:00,676.2716,676.2716,673.8794,674.8919,1000020.0
2025-04-01T18:00:00+00:00,674.8919,674.8919,672.3227,673.3339,1000154.0
2025-04-01T19:00:00+00:00,673.3339,673.3339,671.1236,672.1327,1000108.0
2025-04-01T20:00:00+00:00,672.1327,672.1327,669.7517,670.7581,1000022.0
2025-04-02T14:00:00+00:00,670.7581,670.7581,668.3364,669.3409,1000056.0
2025-04-02T15:00:00+00:00,669.3409,669.3409,666.8265,667.8293,1000129.0
2025-04-02T16:00:00+00:00,667.8293,668.0611,666.0532,667.0572,1000421.0
2025-04-02T17:00:00+00:00,667.0572,667.0572,664.5762,665.5754,1000110.0
2025-04-02T18:00:00+00:00,665.5754,665.5754,662.7801,663.7785,1000349.0
2025-04-02T19:00:00+00:00,663.7785,665.9089,663.7785,664.9111,1000055.0
2025-04-02T20:00:00+00:00,664.9111,666.9277,664.9111,665.9277,1000144.0
2025-04-03T14:00:00+00:00,665.9277,668.1656,665.9277,667.1647,1000019.0
2025-04-03T15:00:00+00:00,667.1647,669.3107,667.1647,668.3078,1000052.0
2025-04-03T16:00:00+00:00,668.3078,670.3513,668.3078,669.3462,1000132.0
2025-04-03T17:00:00+00:00,669.3462,671.6705,669.3462,670.6639,1000075.0
2025-04-03T18:00:00+00:00,670.6639,672.7838,670.6639,671.7754,1000080.0
2025-04-03T19:00:00+00:00,671.7754,674.1288,671.7754,673.1184,1000090.0
2025-04-03T20:00:00+00:00,673.1184,675.5676,673.1184,674.5545,1000157.0
2025-04-04T14:00:00+00:00,674.5545,676.7338,674.5545,675.7199,1000045.0
2025-04-04T15:00:00+00:00,675.7199,677.8552,675.7199,676.8392,1000080.0
2025-04-04T16:00:00+00:00,676.8392,679.1209,676.8392,678.1036,1000024.0
2025-04-04T17:00:00+00:00,678.1036,680.5078,678.1036,679.4876,1000111.0
2025-04-04T18:00:00+00:00,679.4876,681.7437,679.4876,680.7226,1000000.0
2025-04-04T19:00:00+00:00,680.7226,683.0072,680.7226,681.9841,1000017.0
2025-04-04T20:00:00+00:00,681.9841,684.2443,681.9841,683.2195,1000003.0
2025-04-05T14:00:00+00:00,683.2195,685.5419,683.2195,684.5148,1000038.0
2025-04-05T15:00:00+00:00,684.5148,686.8965,684.5148,685.867,1000078.0
2025-04-05T16:00:00+00:00,685.867,688.0242,685.867,686.993,1000088.0
2025-04-05T17:00:00+00:00,686.993,689.1919,686.993,688.1592,1000060.0
2025-04-05T18:00:00+00:00,688.1592,690.452,688.1592,689.4179,1000005.0
2025-04-05T19:00:00+00:00,689.4179,691.5931,689.4179,690.5566,1000083.0
2025-04-05T20:00:00+00:00,690.5566,692.8736,690.5566,691.8357,1000017.0
2025-04-06T14:00:00+00:00,691.8357,694.2266,691.8357,693.1863,1000067.0
2025-04-06T15:00:00+00:00,693.1863,695.4845,693.1863,694.4429,1000002.0
2025-04-06T16:00:00+00:00,694.4429,696.6447,694.4429,695.6007,1000075.0
2025-04-06T17:00:00+00:00,695.6007,697.7762,695.6007,696.7303,1000097.0
2025-04-06T18:00:00+00:00,696.7303,699.3514,696.7303,698.3021,1000218.0
2025-04-06T19:00:00+00:00,698.3021,700.7756,698.3021,699.7251,1000109.0
2025-04-06T20:00:00+00:00,699.7251,701.8538,699.7251,700.8014,1000139.0
2025-04-07T14:00:00+00:00,700.8014,702.982,700.8014,701.9283,1000105.0
2025-04-07T15:00:00+00:00,701.9283,704.5906,701.9283,703.5333,1000234.0
2025-04-07T16:00:00+00:00,703.5333,706.1375,703.5333,705.0783,1000188.0
2025-04-07T17:00:00+00:00,705.0783,707.4425,705.0783,706.3828,1000016.0
2025-04-07T18:00:00+00:00,706.3828,708.9347,706.3828,707.8716,1000144.0
2025-04-07T19:00:00+00:00,707.8716,709.9604,707.8306,708.8955,1000185.0
2025-04-07T20:00:00+00:00,708.8955,711.2499,708.8955,710.1847,1000000.0
2025-04-08T14:00:00+00:00,710.1847,712.6756,710.1847,711.6074,1000092.0
2025-04-08T15:00:00+00:00,711.6074,713.6412,711.4995,712.5704,1000232.0
2025-04-08T16:00:00+00:00,712.5704,714.7979,712.5704,713.7265,1000097.0
2025-04-08T17:00:00+00:00,713.7265,716.2374,713.7265,715.1638,1000097.0
2025-04-08T18:00:00+00:00,715.1638,717.7427,715.1638,716.6665,1000141.0
2025-04-08T19:00:00+00:00,716.6665,718.9406,716.6665,717.8632,1000074.0
2025-04-08T20:00:00+00:00,717.8632,720.2996,717.8632,719.2204,1000036.0
2025-04-09T14:00:00+00:00,719.2204,722.1888,719.2204,721.1037,1000400.0
2025-04-09T15:00:00+00:00,721.1037,723.3613,721.1037,722.2771,1000095.0
2025-04-09T16:00:00+00:00,722.2771,724.1964,722.0213,723.1088,1000333.0
2025-04-09T17:00:00+00:00,723.1088,725.4881,723.1088,724.4013,1000015.0
2025-04-09T18:00:00+00:00,724.4013,726.6653,724.4013,725.576,1000098.0
2025-04-09T19:00:00+00:00,725.576,728.4612,725.576,727.3673,1000325.0
2025-04-09T20:00:00+00:00,727.3673,729.8415,727.3673,728.748,1000040.0
2025-04-10T14:00:00+00:00,728.748,730.8772,728.6843,729.7807,1000200.0
2025-04-10T15:00:00+00:00,729.7807,733.0868,729.7807,731.9835,1000600.0
2025-04-10T16:00:00+00:00,731.9835,734.2322,731.9835,733.1314,1000125.0
2025-04-10T17:00:00+00:00,733.1314,735.7405,733.1314,734.6375,1000118.0
2025-04-10T18:00:00+00:00,734.6375,734.6384,732.4363,733.5373,1000084.0
2025-04-10T19:00:00+00:00,733.5373,733.5581,731.359,732.4586,1000098.0
2025-04-10T20:00:00+00:00,732.4586,732.4586,730.1724,731.2695,1000021.0
2025-04-11T14:00:00+00:00,731.2695,731.2695,729.0621,730.158,1000073.0
2025-04-11T15:00:00+00:00,730.158,730.158,727.8352,728.9286,1000008.0
2025-04-11T16:00:00+00:00,728.9286,728.9286,726.3624,727.4551,1000177.0
2025-04-11T17:00:00+00:00,727.4551,727.4551,725.1132,726.2027,1000027.0
2025-04-11T18:00:00+00:00,726.2027,726.2027,723.8687,724.9564,1000024.0
