timestamp,open,high,low,close,volume
2026-01-02T16:00:00+00:00,457.8,458.34,435.3,438.07,85535406.0
2026-01-05T16:00:00+00:00,447.99,457.5499,444.57,451.67,67940839.0
2026-01-06T16:00:00+00:00,446.38,448.25,428.78,432.96,89093758.0
2026-01-07T16:00:00+00:00,435.9,438.37,431.29,431.41,59828790.0
2026-01-08T16:00:00+00:00,427.89,436.89,424.365,435.8,57041094.0
2026-01-09T16:00:00+00:00,435.945,449.05,430.39,445.01,67331456.0
2026-01-12T16:00:00+00:00,441.225,454.3,438.0,448.96,61649627.0
2026-01-13T16:00:00+00:00,450.2,451.81,443.95,447.2,53719214.0
2026-01-14T16:00:00+00:00,442.81,443.91,434.22,439.2,57259500.0
2026-01-15T16:00:00+00:00,441.125,445.36,437.65,438.57,49465813.0
2026-01-16T16:00:00+00:00,439.5,447.25,435.2601,437.5,60220551.0
2026-01-20T16:00:00+00:00,429.36,430.725,417.44,419.25,62208186.0
2026-01-21T16:00:00+00:00,421.66,438.2,419.6201,431.44,68123987.0
2026-01-22T16:00:00+00:00,435.16,449.5,432.63,449.36,71546729.0
2026-01-23T16:00:00+00:00,447.425,452.43,444.04,449.06,56771364.0
2026-01-26T16:00:00+00:00,445.0,445.04,434.28,435.2,49397415.0
2026-01-27T16:00:00+00:00,437.41,437.52,430.69,430.9,37321502.0
2026-01-28T16:00:00+00:00,431.91,438.26,430.1,431.46,54857403.0
2026-01-29T16:00:00+00:00,437.8,440.2299,414.62,416.56,81686127.0
2026-01-30T16:00:00+00:00,425.35,439.88,422.7,430.41,82626066.0
