timestamp,open,high,low,close,volume
2025-03-01T14:00:00+00:00,278.4695,278.5226,277.6871,278.1049,1000178.0
2025-03-01T15:00:00+00:00,278.1049,278.1265,277.2926,277.7095,1000122.0
2025-03-01T16:00:00+00:00,277.7095,277.7177,276.8852,277.3014,1000098.0
2025-03-01T17:00:00+00:00,277.3014,277.3353,276.5035,276.9194,1000144.0
2025-03-01T18:00:00+00:00,276.9194,276.9194,276.0805,276.4955,1000067.0
2025-03-01T19:00:00+00:00,276.4955,276.5027,275.6738,276.0882,1000096.0
2025-03-01T20:00:00+00:00,276.0882,276.0882,275.1605,275.5742,1000097.0
2025-03-02T14:00:00+00:00,275.5742,275.6317,274.8048,275.2183,1000187.0
2025-03-02T15:00:00+00:00,275.2183,275.2183,274.3632,274.7755,1000028.0
2025-03-02T16:00:00+00:00,274.7755,274.8691,274.044,274.4566,1000253.0
2025-03-02T17:00:00+00:00,274.4566,274.4566,273.4474,273.859,1000255.0
2025-03-02T18:00:00+00:00,273.859,273.91,273.0883,273.4992,1000176.0
2025-03-02T19:00:00+00:00,273.4992,273.5881,272.767,273.1775,1000245.0
2025-03-02T20:00:00+00:00,273.1775,273.1775,272.2661,272.6754,1000085.0
2025-03-03T14:00:00+00:00,272.6754,273.5524,272.6754,273.1425,1000056.0
2025-03-03T15:00:00+00:00,273.1425,274.0414,273.1425,273.6307,1000093.0
2025-03-03T16:00:00+00:00,273.6307,274.5194,273.6307,274.108,1000072.0
2025-03-03T17:00:00+00:00,274.108,274.9215,274.0976,274.5096,1000067.0
2025-03-03T18:00:00+00:00,274.5096,275.3515,274.5096,274.939,1000017.0
2025-03-03T19:00:00+00:00,274.939,275.8626,274.939,275.449,1000127.0
2025-03-03T20:00:00+00:00,275.449,276.3921,275.449,275.9776,1000159.0
2025-03-04T14:00:00+00:00,275.9776,276.8407,275.9776,276.426,1000012.0
2025-03-04T15:00:00+00:00,276.426,277.289,276.426,276.8736,1000009.0
2025-03-04T16:00:00+00:00,276.8736,277.7466,276.8736,277.3305,1000025.0
2025-03-04T17:00:00+00:00,277.3305,278.2634,277.3305,277.8462,1000129.0
2025-03-04T18:00:00+00:00,277.8462,278.6353,277.7998,278.2175,1000131.0
2025-03-04T19:00:00+00:00,278.2175,278.9887,278.1518,278.5702,1000166.0
2025-03-04T20:00:00+00:00,278.5702,279.4432,278.5702,279.0246,1000015.0
2025-03-05T14:00:00+00:00,279.0246,279.8134,278.9743,279.3939,1000138.0
2025-03-05T15:00:00+00:00,279.3939,280.2198,279.3799,279.7999,1000073.0
2025-03-05T16:00:00+00:00,279.7999,280.674,279.7999,280.2536,1000010.0
2025-03-05T17:00:00+00:00,280.2536,281.1571,280.2536,280.7358,1000060.0
2025-03-05T18:00:00+00:00,280.7358,281.5319,280.6876,281.1097,1000134.0
2025-03-05T19:00:00+00:00,281.1097,282.0386,281.1097,281.6159,1000100.0
2025-03-05T20:00:00+00:00,281.6159,282.3652,281.5179,281.9416,1000221.0
2025-03-06T14:00:00+00:00,281.9416,282.855,281.9416,282.4311,1000068.0
2025-03-06T15:00:00+00:00,282.4311,283.1964,282.3468,282.7716,1000197.0
2025-03-06T16:00:00+00:00,282.7716,283.5592,282.7087,283.1339,1000159.0
2025-03-06T17:00:00+00:00,283.1339,284.0581,283.1339,283.6324,1000080.0
2025-03-06T18:00:00+00:00,283.6324,284.4836,283.6311,284.0574,1000050.0
2025-03-06T19:00:00+00:00,284.0574,284.8824,284.0284,284.4554,1000099.0
2025-03-06T20:00:00+00:00,284.4554,285.3064,284.4514,284.8789,1000055.0
2025-03-07T14:00:00+00:00,284.8789,285.7961,284.8789,285.3678,1000058.0
2025-03-07T15:00:00+00:00,285.3678,286.2493,285.3678,285.8205,1000006.0
2025-03-07T16:00:00+00:00,285.8205,286.7052,285.8205,286.2757,1000003.0
2025-03-07T17:00:00+00:00,286.2757,287.2399,286.2757,286.8093,1000131.0
2025-03-07T18:00:00+00:00,286.8093,287.6479,286.7857,287.2168,1000089.0
2025-03-07T19:00:00+00:00,287.2168,288.0741,287.2108,287.6425,1000058.0
2025-03-07T20:00:00+00:00,287.6425,288.4975,287.6328,288.0651,1000065.0
2025-03-08T14:00:00+00:00,288.0651,289.0436,288.0651,288.6102,1000146.0
2025-03-08T15:00:00+00:00,288.6102,289.5777,288.6102,289.1435,1000123.0
2025-03-08T16:00:00+00:00,289.1435,290.1343,289.1435,289.6992,1000160.0
2025-03-08T17:00:00+00:00,289.6992,290.5955,289.6992,290.1603,1000004.0
2025-03-08T18:00:00+00:00,290.1603,291.0491,290.1603,290.6131,1000019.0
2025-03-08T19:00:00+00:00,290.6131,291.6396,290.6131,291.202,1000213.0
2025-03-08T20:00:00+00:00,291.202,292.0483,291.1728,291.6105,1000098.0
2025-03-09T14:00:00+00:00,291.6105,292.6373,291.6105,292.1982,1000207.0
2025-03-09T15:00:00+00:00,292.1982,293.2114,292.1982,292.7716,1000181.0
2025-03-09T16:00:00+00:00,292.7716,293.5781,292.6975,293.1378,1000174.0
2025-03-09T17:00:00+00:00,293.1378,294.0351,293.1378,293.5946,1000020.0
2025-03-09T18:00:00+00:00,293.5946,294.488,293.5946,294.0468,1000029.0
2025-03-09T19:00:00+00:00,294.0468,295.2159,294.0468,294.7722,1000433.0
2025-03-09T20:00:00+00:00,294.7722,296.0709,294.7722,295.6252,1000646.0
2025-03-10T14:00:00+00:00,295.6252,296.5277,295.6252,296.0834,1000024.0
2025-03-10T15:00:00+00:00,296.0834,296.6779,295.7892,296.2336,1000003.0
2025-03-10T16:00:00+00:00,296.2336,296.4898,295.5976,296.0437,1000570.0
2025-03-10T17:00:00+00:00,296.0437,296.6676,295.7785,296.2231,1000052.0
2025-03-10T18:00:00+00:00,296.2231,296.8147,295.9256,296.3701,1000001.0
2025-03-10T19:00:00+00:00,296.3701,296.8048,295.9139,296.3593,1000268.0
2025-03-10T20:00:00+00:00,296.3593,297.0696,296.1783,296.6239,1000196.0
2025-03-11T14:00:00+00:00,296.6239,296.9862,296.0938,296.54,1000391.0
2025-03-11T15:00:00+00:00,296.54,297.1016,296.2113,296.6564,1000053.0
2025-03-11T16:00:00+00:00,296.6564,297.2707,296.38,296.8254,1000034.0
2025-03-11T17:00:00+00:00,296.8254,297.2347,296.3421,296.7884,1000312.0
2025-03-11T18:00:00+00:00,296.7884,297.5103,296.6176,297.0639,1000214.0
2025-03-11T19:00:00+00:00,297.0639,297.8163,296.9223,297.3693,1000263.0
2025-03-11T20:00:00+00:00,297.3693,297.759,296.8646,297.3118,1000346.0
2025-03-12T14:00:00+00:00,297.3118,297.6983,296.804,297.2512,1000351.0
2025-03-12T15:00:00+00:00,297.2512,297.9361,297.0425,297.4893,1000150.0
2025-03-12T16:00:00+00:00,297.4893,298.08,297.187,297.6335,1000007.0
2025-03-12T17:00:00+00:00,297.6335,297.8701,296.9735,297.4218,1000605.0
2025-03-12T18:00:00+00:00,297.4218,297.9294,297.0359,297.4827,1000147.0
2025-03-12T19:00:00+00:00,297.4827,298.046,297.1529,297.5994,1000053.0
2025-03-12T20:00:00+00:00,297.5994,298.1525,297.2589,297.7057,1000071.0
2025-03-13T14:00:00+00:00,297.7057,297.7057,296.7257,297.1719,1000103.0
2025-03-13T15:00:00+00:00,297.1719,297.1719,296.161,296.6061,1000048.0
2025-03-13T16:00:00+00:00,296.6061,296.6061,295.699,296.144,1000221.0
2025-03-13T17:00:00+00:00,296.144,296.144,295.2094,295.6535,1000171.0
2025-03-13T18:00:00+00:00,295.6535,295.6535,294.6694,295.1124,1000084.0
2025-03-13T19:00:00+00:00,295.1124,295.1124,294.1592,294.6016,1000134.0
2025-03-13T20:00:00+00:00,294.6016,294.6016,293.6681,294.1099,1000165.0
2025-03-14T14:00:00+00:00,294.1099,294.1099,293.1329,293.5736,1000088.0
2025-03-14T15:00:00+00:00,293.5736,293.5736,292.4566,292.8965,1000153.0
2025-03-14T16:00:00+00:00,292.8965,292.8965,291.9347,292.3736,1000107.0
2025-03-14T17:00:00+00:00,292.3736,292.3736,291.3564,291.7941,1000009.0
2025-03-14T18:00:00+00:00,291.7941,291.7941,290.8909,291.3286,1000202.0
2025-03-14T19:00:00+00:00,291.3286,291.3286,290.3166,290.7528,1000011.0
2025-03-14T20:00:00+00:00,290.7528,290.7528,289.774,290.2095,1000065.0
2025-03-15T14:00:00+00:00,290.2095,290.2095,289.2184,289.653,1000041.0
2025-03-15T15:00:00+00:00,289.653,289.653,288.7609,289.1955,1000210.0
2025-03-15T16:00:00+00:00,289.1955,289.1955,288.1969,288.6299,1000022.0
2025-03-15T17:00:00+00:00,288.6299,288.6299,287.601,288.0332,1000033.0
2025-03-15T18:00:00+00:00,288.0332,288.0332,287.048,287.4794,1000038.0
2025-03-15T19:00:00+00:00,287.4794,287.4794,286.4423,286.8728,1000054.0
2025-03-15T20:00:00+00:00,286.8728,286.8728,285.8927,286.3223,1000040.0
2025-03-16T14:00:00+00:00,286.3223,286.3223,285.32,285.7486,1000001.0
2025-03-16T15:00:00+00:00,285.7486,285.7486,284.7878,285.2159,1000067.0
2025-03-16T16:00:00+00:00,285.2159,285.3488,284.4907,284.9197,1000480.0
2025-03-16T17:00:00+00:00,284.9197,284.9197,283.8653,284.2921,1000101.0
2025-03-16T18:00:00+00:00,284.2921,285.2906,284.2921,284.8633,1000004.0
2025-03-16T19:00:00+00:00,284.8633,285.8471,284.8633,285.4188,1000024.0
2025-03-16T20:00:00+00:00,285.4188,286.467,285.4188,286.0377,1000084.0
2025-03-17T14:00:00+00:00,286.0377,286.9556,286.0377,286.5253,1000147.0
2025-03-17T15:00:00+00:00,286.5253,287.4796,286.5253,287.0487,1000086.0
2025-03-17T16:00:00+00:00,287.0487,288.0514,287.0487,287.62,1000004.0
2025-03-17T17:00:00+00:00,287.62,288.6671,287.62,288.2345,1000068.0
2025-03-17T18:00:00+00:00,288.2345,289.2408,288.2345,288.8076,1000005.0
2025-03-17T19:00:00+00:00,288.8076,289.7474,288.8076,289.313,1000125.0
2025-03-17T20:00:00+00:00,289.313,290.2016,289.313,289.7662,1000216.0
2025-03-18T14:00:00+00:00,289.7662,289.7662,288.7897,289.2237,1000063.0
2025-03-18T15:00:00+00:00,289.2237,289.2237,288.3158,288.7496,1000180.0
2025-03-18T16:00:00+00:00,288.7496,288.7496,287.763,288.1954,1000040.0
2025-03-18T17:00:00+00:00,288.1954,288.1954,287.201,287.6325,1000023.0
2025-03-18T18:00:00+00:00,287.6325,287.6325,286.6584,287.0892,1000055.0
2025-03-18T19:00:00+00:00,287.0892,287.0892,286.0173,286.4474,1000117.0
2025-03-18T20:00:00+00:00,286.4474,286.4474,285.4232,285.8522,1000038.0
2025-03-19T14:00:00+00:00,285.8522,285.8522,284.8333,285.2613,1000033.0
2025-03-19T15:00:00+00:00,285.2613,285.2613,284.2846,284.7118,1000036.0
2025-03-19T16:00:00+00:00,284.7118,284.7118,283.7139,284.1401,1000004.0
2025-03-19T17:00:00+00:00,284.1401,284.1401,283.0597,283.4854,1000152.0
